VIN_110,COUNTY,CITY,STATE,POSTAL_CODE,MODEL_YEAR,MAKE,MODEL,ELECTRIC_VEHICLE_TYPE,CLEAN_ALTERNATIVE_FUEL_VEHICLE_CAFV_ELIGIBILITY,ELECTRIC_RANGE,BASE_MSRP,LEGISLATIVE_DISTRICT,DOL_VEHICLE_ID,VEHICLE_LOCATION,ELECTRIC_UTILITY,2020_CENSUS_TRACT,Longitude,Latitude
1N4AZ1CP4K,KING,KENT,WA,98031.0,2019,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,150,0,47,477545792,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403.0,-122.17743,47.41185
7SAYGDEE3R,KING,BELLEVUE,WA,98004.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,267852693,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801.0,-122.1872,47.61001
KNDRMDLH7R,KING,SAMMAMISH,WA,98074.0,2024,KIA,SORENTO,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,45,261569710,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216.0,-122.02054,47.60326
5YJXCBE20H,CLARK,CAMAS,WA,98607.0,2017,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,18,226162058,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400.0,-122.40199,45.58694
1N4AZ1CP6K,KING,KENT,WA,98031.0,2019,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,150,0,47,279232096,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408.0,-122.17743,47.41185
KM8K23AG2P,KING,SHORELINE,WA,98133.0,2023,HYUNDAI,KONA,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,32,259401341,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800.0,-122.35029,47.71871
JTMABACA9R,KITSAP,SILVERDALE,WA,98383.0,2024,TOYOTA,BZ4X,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,265907904,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091205.0,-122.69275,47.65171
5YJ3E1EB3J,KING,SEATTLE,WA,98121.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,36,476140668,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008004.0,-122.34468,47.61578
7SAYGDEE2R,KING,BEAUX ARTS,WA,98004.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,269404852,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901.0,-122.1872,47.61001
7SAXCAE58R,KING,KIRKLAND,WA,98033.0,2024,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,276182322,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401.0,-122.2066,47.67887
1C4JJXP63P,KING,SEATTLE,WA,98103.0,2023,JEEP,WRANGLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,21,0,43,274880406,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005000.0,-122.35436,47.67596
KNDPYDAH6P,KING,REDMOND,WA,98052.0,2023,KIA,SPORTAGE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,34,0,48,245158812,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022902.0,-122.13158,47.67858
KNDCE3LG9N,KING,SEATTLE,WA,98107.0,2022,KIA,NIRO,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,36,193992494,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004703.0,-122.38591,47.67597
JTJAAAAB4R,KING,BELLEVUE,WA,98008.0,2024,LEXUS,RZ,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,271386097,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0,-122.11867,47.63131
1N4AZ1CP9K,KING,SEATTLE,WA,98125.0,2019,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,150,0,46,190034687,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001100.0,-122.30253,47.72656
5YJ3E1EA7P,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,257144429,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090700.0,-122.521,47.62728
JTDKARFP1J,KING,BELLEVUE,WA,98005.0,2018,TOYOTA,PRIUS PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,25,0,48,475615857,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0,-122.1621,47.64441
YV4H60CE5R,KING,BELLEVUE,WA,98004.0,2024,VOLVO,XC90,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,41,267871537,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,-122.1872,47.61001
7SAYGDEE0N,KING,SHORELINE,WA,98177.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,32,195102897,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100.0,-122.36498,47.72238
7SAYGDEEXP,KING,SEATTLE,WA,98101.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,36,256343139,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007202.0,-122.34223,47.61085
5YJ3E1EA4J,KING,BOTHELL,WA,98011.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,1,199712537,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802.0,-122.20563,47.76144
5YJSA1CG6D,KING,BELLEVUE,WA,98004.0,2013,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,208,69900,41,202149104,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0,-122.1872,47.61001
JTMFB3FV7M,KING,SAMMAMISH,WA,98074.0,2021,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,45,185828275,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318.0,-122.02054,47.60326
YV4ED3UR0M,CLARK,RIDGEFIELD,WA,98642.0,2021,VOLVO,XC40,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,18,244504480,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303.0,-122.74595,45.81539
7SAYGDEE9P,KING,SEATTLE,WA,98125.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,46,239896429,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202.0,-122.30253,47.72656
JTMFB3FV0M,KING,KIRKLAND,WA,98033.0,2021,TOYOTA,RAV4 PRIME,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,42,0,48,193058785,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0,-122.2066,47.67887
WP1AE2AY1P,CLARK,CAMAS,WA,98607.0,2023,PORSCHE,CAYENNE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,17,0,18,237977127,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609.0,-122.40199,45.58694
KM8K33AG6P,KING,TUKWILA,WA,98188.0,2023,HYUNDAI,KONA,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,11,252297146,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
5YJXCBE23G,KING,REDMOND,WA,98052.0,2016,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,45,175814173,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0,-122.13158,47.67858
KNDJX3AEXG,KING,KENT,WA,98031.0,2016,KIA,SOUL,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,93,31950,47,248114646,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408.0,-122.17743,47.41185
KNDC3DLC0P,KING,KENT,WA,98031.0,2023,KIA,EV6,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,258273739,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405.0,-122.17743,47.41185
5UXTA6C07P,KING,KIRKLAND,WA,98034.0,2023,BMW,X5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,30,0,1,235705557,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,-122.22901,47.72201
5YJSA1E44H,KING,BELLEVUE,WA,98005.0,2017,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,210,0,48,286478664,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0,-122.1621,47.64441
5YJ3E1EA9J,KING,KIRKLAND,WA,98033.0,2018,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,215,0,48,151623279,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0,-122.2066,47.67887
5YJ3E1EA2P,KING,AUBURN,WA,98092.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,257875551,POINT (-122.1821 47.3199),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602.0,-122.1821,47.3199
SADHD2S19N,KING,KIRKLAND,WA,98033.0,2022,JAGUAR,I-PACE,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,277784524,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0,-122.2066,47.67887
7SAYGAEEXS,KITSAP,PORT ORCHARD,WA,98366.0,2025,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,26,275809096,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092500.0,-122.63847,47.54103
3FMTK3SUXN,KING,SEATTLE,WA,98177.0,2022,FORD,MUSTANG MACH-E,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,32,221225588,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,-122.36498,47.72238
5YJ3E1EA6P,KING,SEATTLE,WA,98107.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,36,249654835,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004703.0,-122.38591,47.67597
1N4AZ1CP0L,KING,KIRKLAND,WA,98034.0,2020,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,149,0,1,102505413,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,-122.22901,47.72201
1N4BZ0CP6G,KING,KIRKLAND,WA,98033.0,2016,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,48,129664657,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0,-122.2066,47.67887
7SAYGDEE0N,SNOHOMISH,SNOHOMISH,WA,98290.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,39,224519410,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052206.0,-122.09305,47.91265
KNDCR3LF1P,CLARK,VANCOUVER,WA,98685.0,2023,KIA,NIRO,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,33,0,18,252483766,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909.0,-122.70303,45.70954
WP1AE2AY8S,KING,REDMOND,WA,98052.0,2025,PORSCHE,CAYENNE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,29,0,45,278996035,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0,-122.13158,47.67858
5YJ3E1EB4L,CLARK,VANCOUVER,WA,98685.0,2020,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,322,0,49,124729202,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904.0,-122.70303,45.70954
1G1FY6S00L,THURSTON,TENINO,WA,98589.0,2020,CHEVROLET,BOLT EV,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,259,0,20,145629662,POINT (-122.85135 46.85752),PUGET SOUND ENERGY INC,53067012620.0,-122.85135,46.85752
5YJ3E1EA1M,KING,SEATTLE,WA,98178.0,2021,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,37,239664645,POINT (-122.23825 47.49461),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902.0,-122.23825,47.49461
5UXKT0C54J,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2018,BMW,X5,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),NOT ELIGIBLE DUE TO LOW BATTERY RANGE,13,0,23,179002876,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090700.0,-122.521,47.62728
7SAYGDEF7R,KING,KIRKLAND,WA,98033.0,2024,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,270928500,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701.0,-122.2066,47.67887
7PDSGBBA6R,KING,BELLEVUE,WA,98005.0,2024,RIVIAN,R1S,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,261778751,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805.0,-122.1621,47.64441
WBY7Z4C54J,CLARK,VANCOUVER,WA,98686.0,2018,BMW,I3,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,97,0,17,110411717,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040811.0,-122.62731,45.71668
7SAYGDEEXN,KING,FEDERAL WAY,WA,98003.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,30,218131245,POINT (-122.3303 47.30151),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030102.0,-122.3303,47.30151
3FMTK4SE4P,KING,BURIEN,WA,98168.0,2023,FORD,MUSTANG MACH-E,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,33,263224384,POINT (-122.3317 47.50314),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400.0,-122.3317,47.50314
KNDPZDDHXS,JEFFERSON,PORT LUDLOW,WA,98365.0,2025,KIA,SPORTAGE,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,34,0,24,273930891,POINT (-122.68475 47.92989),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950302.0,-122.68475,47.92989
5YJXCBE49G,KING,KIRKLAND,WA,98034.0,2016,TESLA,MODEL X,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,200,0,1,138302643,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0,-122.22901,47.72201
JTMABABA5R,KING,BURIEN,WA,98146.0,2024,SUBARU,SOLTERRA,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,34,267156592,POINT (-122.36178 47.49408),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700.0,-122.36178,47.49408
1N4BZ1DV3N,KING,BELLEVUE,WA,98006.0,2022,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,195506349,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0,-122.12096,47.55584
5YJ3E1EA2P,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2023,TESLA,MODEL 3,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,262398013,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090800.0,-122.521,47.62728
1N4BZ0CP2G,KING,SEATTLE,WA,98125.0,2016,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,46,348645972,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202.0,-122.30253,47.72656
7SAYGAEE5N,KING,BELLEVUE,WA,98005.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,202789352,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0,-122.1621,47.64441
7SAYGDEEXP,CLARK,BATTLE GROUND,WA,98604.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,18,249813546,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040415.0,-122.5331,45.78092
4JGDX5FB2R,KING,MEDINA,WA,98039.0,2024,MERCEDES-BENZ,EQS-CLASS SUV,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,48,272880471,POINT (-122.23892 47.61613),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024200.0,-122.23892,47.61613
7SAYGDEE7P,KING,SEATAC,WA,98198.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,33,251918922,POINT (-122.3219 47.40173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028801.0,-122.3219,47.40173
1N4AZ0CP9F,KING,BOTHELL,WA,98011.0,2015,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,1,161039714,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021905.0,-122.20563,47.76144
ZACPDFCW8R,KING,TUKWILA,WA,98188.0,2024,DODGE,HORNET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,32,0,11,261583080,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0,-122.29179,47.43473
1N4AZ1CP0J,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2018,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,151,0,23,121165957,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090700.0,-122.521,47.62728
KNDC4DLC3R,KING,KENMORE,WA,98028.0,2024,KIA,EV6,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,46,274035135,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102.0,-122.24369,47.75892
7SAYGDEF9N,CLARK,VANCOUVER,WA,98685.0,2022,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,18,219123103,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0,-122.70303,45.70954
7PDSGABA6P,KITSAP,BAINBRIDGE ISLAND,WA,98110.0,2023,RIVIAN,R1S,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,23,257466044,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090800.0,-122.521,47.62728
1N4AZ0CP5G,KITSAP,SILVERDALE,WA,98383.0,2016,NISSAN,LEAF,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,84,0,23,10005096,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091205.0,-122.69275,47.65171
1G1RB6S58H,KING,SEATTLE,WA,98109.0,2017,CHEVROLET,VOLT,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,53,0,36,195838191,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000.0,-122.35022,47.63824
W1KCG2EB0R,KING,KENT,WA,98042.0,2024,MERCEDES-BENZ,EQS-CLASS SEDAN,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,47,272901940,POINT (-122.09124 47.33778),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704.0,-122.09124,47.33778
7SAYGAEE7P,KING,NEWCASTLE,WA,98059.0,2023,TESLA,MODEL Y,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,41,232740721,POINT (-122.15716 47.48852),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005.0,-122.15716,47.48852
WBY43AW05R,KING,KIRKLAND,WA,98033.0,2024,BMW,I4,BATTERY ELECTRIC VEHICLE (BEV),ELIGIBILITY UNKNOWN AS BATTERY RANGE HAS NOT BEEN RESEARCHED,0,0,45,270129625,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0,-122.2066,47.67887
5YJSA1E45L,KING,BELLEVUE,WA,98008.0,2020,TESLA,MODEL S,BATTERY ELECTRIC VEHICLE (BEV),CLEAN ALTERNATIVE FUEL VEHICLE ELIGIBLE,337,0,48,104710539,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0,-122.11867,47.63131
